"STUDENTID";"ACADYEAR";"SEMESTER";"CAMPUSID";"COURSEID";"CAMPUSNAME";"CURRIC";"COURSENAME";"SECTIONGROUP";"CREDIT";"GRADE"
444143;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"D+"
444143;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444143;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090013";3;"B"
444143;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
444143;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444143;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444143;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444143;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444143;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444143;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444143;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444144;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C"
444144;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"C+"
444144;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";0;"W"
444144;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"C"
444144;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"D+"
444144;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"C"
444144;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090014";3;"C+"
444144;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
444144;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444144;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005403";1;
444144;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444144;2557;2;2;"FD211";"RANGSIT";"561";"	INTRODUCTION TO FOOD SCIENCE AND TECHNOLOGY";"810001";3;
444144;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444144;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444144;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444144;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444144;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444145;2557;1;2;"CS211";"RANGSIT";"561";"SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE";"120001";3;"C+"
444145;2557;1;2;"CS213";"RANGSIT";"561";"DATA STRUCTURES";"050001";3;"D"
444145;2557;1;2;"CS215";"RANGSIT";"561";"PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE";"002102";1;"C+"
444145;2557;1;2;"CS223";"RANGSIT";"561";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040002";3;"B+"
444145;2557;1;2;"CS284";"RANGSIT";"561";"INTRODUCTION TO SOFTWARE ENGINEERING";"100001";3;"B+"
444145;2557;1;2;"CS296";"RANGSIT";"561";"ART AND DESIGN FOUNDATIONS";"830001";3;"B"
444145;2557;1;2;"CS300";"RANGSIT";"561";"SEMINAR IN PRACTICAL PROGRAMMING";"000001";1;"S"
444145;2557;1;2;"MU130";"RANGSIT";"561";"THAI MUSIC:THEORY AND PRACTICE 1";"870001";3;"B"
444145;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444145;2557;2;2;"CS231";"RANGSIT";"561";"PROGRAMMING LANGUAGES AND PARADIGMS";"210002";3;
444145;2557;2;2;"CS251";"RANGSIT";"561";"DATABASE SYSTEMS 1";"870002";3;
444145;2557;2;2;"CS281";"RANGSIT";"561";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;
444145;2557;2;2;"CS301";"RANGSIT";"561";"COMPUTER SCIENCE PROJECT PROPOSAL AND PRESENTATION";"820001";3;
444145;2557;2;2;"CS311";"RANGSIT";"561";"DESIGN AND ANALYSIS OF ALGORITHMS";"120002";3;
444145;2557;2;2;"CS341";"RANGSIT";"561";"OPERATING SYSTEMS I";"100002";3;
444145;2557;2;2;"ST326";"RANGSIT";"561";"APPLIED PROBABILITY";"090001";3;
444146;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C+"
444146;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"B"
444146;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B"
444146;2557;1;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100001";3;"B"
444146;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"D+"
444146;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"B"
444146;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090016";3;"B"
444146;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
444146;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444146;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444146;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444146;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444146;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444146;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444146;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444147;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B+"
444147;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"A"
444147;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B+"
444147;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"A"
444147;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"C"
444147;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444147;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090008";3;"B"
444147;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C"
444147;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444147;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444147;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444147;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444147;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444147;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444147;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444147;2557;2;2;"TU122";"RANGSIT";"561";"LAW IN EVERYDAY LIFE";"820001";3;
444147;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444148;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C+"
444148;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"D+"
444148;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"C"
444148;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100009";3;"D+"
444148;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"D+"
444148;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C"
444148;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090018";3;"C+"
444148;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444148;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444148;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444148;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100009";3;
444148;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444148;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444148;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444148;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444148;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444149;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B+"
444149;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"B"
444149;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B+"
444149;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100009";3;"C"
444149;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"D"
444149;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444149;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090008";3;"B+"
444149;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
444149;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444149;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444149;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100009";3;
444149;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444149;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444149;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444149;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444149;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444150;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C"
444150;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230002";3;"C"
444150;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"C+"
444150;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"B+"
444150;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"F"
444150;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"C+"
444150;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090016";3;"B"
444150;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444150;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444150;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444150;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444150;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444150;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444150;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444150;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444150;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444151;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B"
444151;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"C"
444151;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"C"
444151;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"B"
444151;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"C"
444151;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444151;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090015";3;"B"
444151;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C"
444151;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444151;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444151;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444151;2557;2;2;"FD211";"RANGSIT";"561";"	INTRODUCTION TO FOOD SCIENCE AND TECHNOLOGY";"810001";3;
444151;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090001";3;
444151;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444151;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444151;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444151;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444152;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010002";3;"D+"
444152;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230002";3;"C"
444152;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003202";1;"C"
444152;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100004";3;"C"
444152;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"D"
444152;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444152;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090017";3;"B+"
444152;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444152;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444152;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444152;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100004";3;
444152;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090002";3;
444152;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444152;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444152;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444152;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444153;2557;1;2;"AT326";"RANGSIT";"561";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B+"
444153;2557;1;2;"CS211";"RANGSIT";"561";"SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE";"120001";3;"C"
444153;2557;1;2;"CS286";"RANGSIT";"561";"SOFTWARE PROCESS AND QUALITY ASSURANCE";"090001";3;"C+"
444153;2557;1;2;"CS300";"RANGSIT";"561";"SEMINAR IN PRACTICAL PROGRAMMING";"000001";1;"S"
444153;2557;1;2;"CS314";"RANGSIT";"561";"THEORY OF COMPUTATION";"030001";3;"C"
444153;2557;1;2;"CS341";"RANGSIT";"561";"OPERATING SYSTEMS I";"050001";3;"C+"
444153;2557;1;2;"CS489";"RANGSIT";"561";"SELECTED TOPICS IN SOFTWARE ENGINEERING";"100001";3;"C+"
444153;2557;1;2;"EL395";"RANGSIT";"561";"ACADEMIC ENGLISH 2";"070002";3;"B"
444153;2557;2;2;"CS251";"RANGSIT";"561";"DATABASE SYSTEMS 1";"870002";3;
444153;2557;2;2;"CS281";"RANGSIT";"561";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;
444153;2557;2;2;"CS285";"RANGSIT";"561";"PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING";"100001";3;
444153;2557;2;2;"CS301";"RANGSIT";"561";"COMPUTER SCIENCE PROJECT PROPOSAL AND PRESENTATION";"820001";3;
444153;2557;2;2;"CS311";"RANGSIT";"561";"DESIGN AND ANALYSIS OF ALGORITHMS";"120002";3;
444153;2557;2;2;"CS374";"RANGSIT";"561";"HUMAN – COMPUTER INTERACTION";"040001";3;
444153;2557;2;2;"MA212";"RANGSIT";"561";"CALCULUS 2";"090001";3;
444154;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C"
444154;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"C"
444154;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B"
444154;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"C+"
444154;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"C"
444154;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"B"
444154;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090008";3;"B"
444154;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444154;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444154;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444154;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444154;2557;2;2;"HR201";"RANGSIT";"561";"PRINCIPLES OF MANAGEMENT";"030001";3;
444154;2557;2;2;"MA216";"RANGSIT";"561";"CALCULUS FOR SOCIAL SCIENCE 1";"080001";3;
444154;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444154;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444154;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444154;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444155;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B+"
444155;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"A"
444155;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"A"
444155;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"B"
444155;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"B+"
444155;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"B+"
444155;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090002";3;"B"
444155;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"A"
444155;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444155;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444155;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444155;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090002";3;
444155;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444155;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444155;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444155;2557;2;2;"TU122";"RANGSIT";"561";"LAW IN EVERYDAY LIFE";"820001";3;
444155;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444156;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B"
444156;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230001";3;"B"
444156;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B"
444156;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"C+"
444156;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"C+"
444156;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090013";3;"B+"
444156;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"C"
444156;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444156;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444156;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090002";3;
444156;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444156;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444156;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444156;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444157;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B"
444157;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230002";3;"C+"
444157;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"B+"
444157;2557;1;2;"EL070";"RANGSIT";"561";"ENGLISH COURSE 1";"100001";3;"S#"
444157;2557;1;2;"SC135";"RANGSIT";"561";"GENERAL PHYSICS";"080001";3;"D+"
444157;2557;1;2;"SC185";"RANGSIT";"561";"GENERAL PHYSICS  LABORATORY";"005401";1;"C+"
444157;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090009";3;"B"
444157;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444157;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444157;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005401";1;
444157;2557;2;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100001";3;
444157;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090002";3;
444157;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444157;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444157;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444157;2557;2;2;"TU122";"RANGSIT";"561";"LAW IN EVERYDAY LIFE";"820001";3;
444157;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444158;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"C"
444158;2557;1;2;"CS102";"RANGSIT";"561";"COMPUTER PROGRAMMING FUNDAMENTALS";"230002";3;"C"
444158;2557;1;2;"CS105";"RANGSIT";"561";"PRACTICUM FOR STRUCTURAL PROGRAMMING";"003201";1;"C+"
444158;2557;1;2;"EL171";"RANGSIT";"561";"ENGLISH COURSE 2";"100006";3;"B"
444158;2557;1;2;"SC123";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY";"080001";3;"C"
444158;2557;1;2;"SC173";"RANGSIT";"561";"FUNDAMENTAL CHEMISTRY LABORATORY";"005401";1;"C+"
444158;2557;1;2;"TH161";"RANGSIT";"561";"THAI USAGE";"090011";3;"C+"
444158;2557;1;2;"TU154";"RANGSIT";"561";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
444158;2557;2;2;"CS111";"RANGSIT";"561";"OBJECT-ORIENTED PROGRAMMING";"450001";3;
444158;2557;2;2;"CS115";"RANGSIT";"561";"PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING";"005402";1;
444158;2557;2;2;"EL172";"RANGSIT";"561";"ENGLISH COURSE 3";"100006";3;
444158;2557;2;2;"MA211";"RANGSIT";"561";"CALCULUS 1";"090002";3;
444158;2557;2;2;"TU100";"RANGSIT";"561";"CIVIC EDUCATION";"830001";3;
444158;2557;2;2;"TU110";"RANGSIT";"561";"INTEGRATED HUMANITIES";"210001";2;
444158;2557;2;2;"TU120";"RANGSIT";"561";"INTEGRATED SOCIAL SCIENCES";"670001";2;
444158;2557;2;2;"TU130";"RANGSIT";"561";"INTEGRATED SCIENCES AND TECHNOLOGY";"120001";2;
444159;2557;1;2;"CS101";"RANGSIT";"561";"DISCRETE STRUCTURES";"010001";3;"B+"
